,state,year,group,epsilon_it,event_time,tau_it,stupid_random_var,alpha_i,alpha_t,Y_it
802,3,1997,1998,-0.5613610107811493,-1,0,2,1.0920188479927992,0.8788895585567792,13.40954739576843
803,4,1997,2004,0.1912048730920253,-7,0,2,0.27396515733241966,-2.071743129263506,4.3934269011609395
804,5,1997,1998,0.08322610410652805,-1,0,2,-1.1533429198712444,1.5087808557343734,12.438664039969657
805,6,1997,2004,0.24622563200407455,-7,0,2,2.2971527117536956,0.1282296901846227,8.671608033942393
806,7,1997,2004,0.14458432195390905,-7,0,2,0.9211625439915958,0.3908616706036979,7.4566085365492025
807,8,1997,1986,1.2276500699554471,11,12,2,0.7372242359568795,0.6370604879747418,38.60193479388707
808,9,1997,1998,-0.318869992125658,-1,0,2,2.4934789119139937,-0.24994071907910936,13.924668200709228
809,10,1997,1986,-0.2654984775009088,11,12,2,1.6079873600808705,-0.3331518145247119,37.009337068055245
810,11,1997,1998,-0.3115702632123822,-1,0,2,3.259936384046622,-0.624662407066803,14.323703713767436
811,12,1997,1998,-0.27773855958012733,-1,0,2,3.0170059495766974,0.39365484764315084,15.132922237639722
812,13,1997,1986,-0.31869356365325885,11,12,2,3.283569323200478,2.3960630617813963,41.36093882132862
813,14,1997,1986,0.5945082655537759,11,12,2,1.4340442887994655,-0.0071568168024516154,38.02139573755079
814,15,1997,1998,0.7102521239949274,-1,0,2,4.211943985386401,-0.4655059369852659,16.456690172396062
815,16,1997,1992,-0.28537314687473814,5,6,2,3.461250531233856,0.3487007797674777,27.524578164126595
816,17,1997,2004,-0.41617778655211435,-7,0,2,3.0307228607537966,-2.0957892021924853,6.518755872009197
817,18,1997,1986,0.23570777819320204,11,12,2,3.743388467342251,1.6913492417584004,41.670445487293854
818,19,1997,2004,-0.2761115221404856,-7,0,2,2.02376476710168,-1.4239903317426092,6.323662913218585
819,20,1997,1992,0.3164659088777554,5,6,2,4.408652811480671,0.30460964882297603,29.029728369181402
820,21,1997,1992,0.10146151042564985,5,6,2,3.1706284918179284,0.04805062808812233,27.3201406303317
821,22,1997,1992,-0.757872057498616,5,6,2,3.047329714156466,-0.28933850571967434,26.000119150938175
822,23,1997,1986,0.7737526006650308,11,12,2,3.0776408137821085,1.0929550145194453,40.944348428966585
823,24,1997,1992,0.8979388365477609,5,6,2,5.912688374989925,0.2843904214319776,31.095017632969665
824,25,1997,1986,-0.3063943452421931,11,12,2,4.3707366063072115,0.7281421177213345,40.792484378786355
825,26,1997,1992,-0.19385077996799208,5,6,2,6.733727709916499,-0.22846162168034279,30.311415308268163
826,27,1997,2004,0.14293269536245248,-7,0,2,4.864198536947702,-0.38047532921704463,10.62665590309311
827,28,1997,2004,0.1672283949935125,-7,0,2,3.892642042407053,0.9536172684922849,11.01348770589285
828,29,1997,1998,0.3292721363364152,-1,0,2,4.683475560051341,0.03988723283912737,17.052634929226883
829,30,1997,2004,1.0051022693831748,-7,0,2,7.235811620006938,0.2961182149111289,14.537032104301241
830,31,1997,1998,-0.0884736137470247,-1,0,2,6.0441018220633325,-1.4902219251534627,16.465406283162846
831,32,1997,2004,-0.39914862226922687,-7,0,2,5.851712703509399,-0.5422385607062306,10.910325520533942
832,33,1997,1986,-0.6896596140072636,11,12,2,6.760018225852788,0.002631681028933519,42.07299029287445
833,34,1997,2004,-0.36546501997095954,-7,0,2,7.301782736167545,-2.1769249275319016,10.759392788664684
834,35,1997,1998,-0.016563486436898547,-1,0,2,8.117398815902462,-0.8393714074590363,19.261463922006527
835,36,1997,1998,0.8972789317588938,-1,0,2,8.648499229892927,1.0918993344135728,22.637677496065393
836,37,1997,1992,-0.2588056495180857,5,6,2,7.040231354210914,1.4500158286696456,32.23144153336247
837,38,1997,1986,0.11189397581944925,11,12,2,6.273952313917961,1.3430047220543997,43.72885101179181
838,39,1997,2004,-0.008211448036376037,-7,0,2,7.386534838876724,-2.2327005598899308,11.145622830950416
839,40,1997,1992,0.594196636724042,5,6,2,8.260280506582886,0.3037193486120632,33.15819649191899
840,41,1997,2004,1.2634662129368108,-7,0,2,7.2362410737893885,-0.3982999910982645,14.101407295627935
841,42,1997,2004,-0.2654343864601603,-7,0,2,7.442849085104958,-0.5244637704214021,12.652950928223394
842,43,1997,1992,-0.24471972125911107,5,6,2,8.943787881549886,-1.3437935834807457,31.35527457681003
843,44,1997,1992,0.522080438534536,5,6,2,8.75134764842955,-0.3903178480198718,32.88311023894421
844,45,1997,1992,0.3409457448131557,5,6,2,9.032796995411587,0.43592223585128337,33.80966497607603
845,46,1997,1992,0.9233536628680168,5,6,2,8.441504665299929,1.03629090951719,34.40114923768513
846,47,1997,1992,0.29196409266298196,5,6,2,9.169599285794233,-1.6961278210999464,31.765435557357268
847,48,1997,2004,-0.17964604539352977,-7,0,2,8.675766855731695,-0.8621239754798585,13.633996834858307
848,49,1997,1992,0.29532741534615464,5,6,2,10.690198411124788,0.6430487698789523,35.62857459634989
849,50,1997,1986,0.5543517902914539,11,12,2,11.035249334723753,1.9496119885162133,49.53921311353142
850,1,1998,1998,0.410241090598682,0,1,2,-1.6461878622380939,0.6928575842374367,12.456910812598025
851,2,1998,1992,0.25363701555364887,6,7,2,-0.52951086019241,1.1825713188088054,25.906697474170045
852,3,1998,1998,0.533337344794577,0,1,2,-0.8965292550900791,-0.7999405067019342,11.836867583002563
853,4,1998,2004,0.5846477952228364,-6,0,2,0.14997606559310184,-2.5080021371233077,4.226621723692631
854,5,1998,1998,0.6910794955187636,0,1,2,0.9165620302096391,-0.39305275706140097,14.214588768667001
855,6,1998,2004,0.3243549437948213,-6,0,2,-0.24964521969853015,0.40163182520856,6.476341549304851
856,7,1998,2004,-0.08355904015842718,-6,0,2,0.47814018687468673,0.7934545275244314,7.188035674240691
857,8,1998,1986,0.07335684321666142,12,13,2,0.5960426279185016,1.9105491022977854,39.579948573432944
858,9,1998,1998,0.6032544832541784,0,1,2,2.007267329398944,0.42934082280173436,16.039862635454856
859,10,1998,1986,-0.40846783549361804,12,13,2,2.0693443370362505,1.5796396483859656,40.240516149928595
860,11,1998,1998,0.1843366544364506,0,1,2,1.4782624466627468,-0.5561187467607805,14.106480354338416
861,12,1998,1998,-0.19666940616368034,0,1,2,2.5768208721393977,-0.13006029355362003,15.250091172422097
862,13,1998,1986,0.014372411467408744,12,13,2,2.0533199154127346,2.8690695258263315,41.936761852706475
863,14,1998,1986,0.6392259313036494,12,13,2,2.5283448896739467,0.25744199420812386,40.425012815185724
864,15,1998,1998,0.09554953400995167,0,1,2,4.673452090298537,1.6147787907098514,19.38378041501834
865,16,1998,1992,0.023218274078074405,6,7,2,4.5404610517903485,0.2779718455079417,29.841651171376363
866,17,1998,2004,-0.6799280704899596,-6,0,2,2.100418763072402,0.7254321090950784,8.145922801677521
867,18,1998,1986,0.37312678301361035,12,13,2,4.429732417879174,-0.20681500949753806,41.59604419139525
868,19,1998,2004,0.3227420905705377,-6,0,2,4.611396554491592,-0.014095798835350948,10.920042846226778
869,20,1998,1992,1.08162736165273,6,7,2,2.8517367112473817,-0.13677013594762188,28.79659393695249
870,21,1998,1992,-0.15388911747650041,6,7,2,5.018777643754861,-0.8152671919241874,29.04962133435417
871,22,1998,1992,0.10957516383196948,6,7,2,5.937931918412553,0.8185340424109457,31.866041124655467
872,23,1998,1986,0.12469184185537763,12,13,2,3.4774551937555858,2.2094717885959687,42.81161882420693
873,24,1998,1992,0.7887266398817372,6,7,2,3.8824971789857363,-0.24494143859349626,29.426282380273978
874,25,1998,1986,-0.04764776619347605,12,13,2,6.017661466843503,-0.29901596045840106,42.67099774019162
875,26,1998,1992,0.13951076288516961,6,7,2,5.471495310825648,0.508155235665045,31.119161309375862
876,27,1998,2004,0.3039482548582696,-6,0,2,5.951476275239523,-0.6874353287771812,11.56798920132061
877,28,1998,2004,0.09330456157817905,-6,0,2,5.940589216400497,-0.05168037244550139,11.982213405533175
878,29,1998,1998,-0.22321680727526413,0,1,2,6.190695920928144,0.9495945713644882,19.917073685017368
879,30,1998,2004,0.09704499644915379,-6,0,2,4.673527871688917,-0.6594151812724942,10.111157686865576
880,31,1998,1998,0.536815874929886,0,1,2,7.247317706621448,1.855503314794263,22.639636896345596
881,32,1998,2004,-0.5132576497055301,-6,0,2,7.569589992427774,-0.3757652554647083,12.680567087257536
882,33,1998,1986,0.066484837073438,12,13,2,6.370609255931972,0.8535734939931006,44.29066758699851
883,34,1998,2004,-0.3500604074695866,-6,0,2,6.7565230501861375,-2.211567359102828,10.194895283613722
884,35,1998,1998,0.5975233144624212,0,1,2,5.468892497444278,-0.26265952031616774,18.80375629159053
885,36,1998,1998,-0.7615934523918874,0,1,2,7.714254756017835,-0.33638694541113623,19.61627435821481
886,37,1998,1992,-0.27946092363579417,6,7,2,7.972057441714145,1.5603047962814705,34.25290131435982
887,38,1998,1986,0.18860593753226043,12,13,2,7.537808983000689,1.6624836240668541,46.3888985445998
888,39,1998,2004,0.7827620146171702,-6,0,2,8.924353359870503,-1.7793691216326173,13.927746252855055
889,40,1998,1992,-0.0328751305364939,6,7,2,7.665922769020059,0.7722543864110376,33.4053020248946
890,41,1998,2004,-0.2775997633465992,-6,0,2,8.7646059258936,0.07153117172905332,14.558537334276053
891,42,1998,2004,0.9405785347202951,-6,0,2,7.3803356613078845,0.9280313593878327,15.248945555416013
892,43,1998,1992,-0.724006950208122,6,7,2,8.576447849125762,1.4875039674140593,34.3399448663317
893,44,1998,1992,-1.099402978310041,6,7,2,8.625645742097165,1.3608466543114779,33.887089418098604
894,45,1998,1992,0.2200072250266662,6,7,2,9.225307922040942,0.6600859946151637,35.105401141682776
895,46,1998,1992,-0.2510271121763056,6,7,2,8.83047307116664,0.9883120054234498,34.56775796441379
896,47,1998,1992,-0.5106164085653566,6,7,2,9.268527404328333,1.8495049007061588,35.607415896469135
897,48,1998,2004,0.35417822364967666,-6,0,2,10.426047171441507,-1.9327773974796498,14.847447997611532
898,49,1998,1992,0.12190035688559941,6,7,2,9.363235762761784,0.25056067278304417,34.73569679243043
899,50,1998,1986,-0.2820393153683642,12,13,2,8.39342289926132,0.42743125124375947,45.53881483513672
900,1,1999,1998,-0.6401521993354472,1,2,2,1.9495839042054206,0.4791531187261241,15.788584823596096
901,2,1999,1992,0.43622866414007233,7,8,2,1.7814540786904867,1.9302221756507878,30.147904918481345
902,3,1999,1998,0.3251005889793305,1,2,2,-0.6922626951056187,-0.4969742867210739,13.135863607152638
903,4,1999,2004,-0.049587931889691454,-5,0,2,1.4897078052451944,-2.890304367469438,4.549815505886065
904,5,1999,1998,0.9233184980238329,1,2,2,0.4970252294486569,-0.31222074502447017,15.10812298244802
905,6,1999,2004,-0.5350423831630763,-5,0,2,1.4634872153310594,0.41347373201740656,7.34191856418539
906,7,1999,2004,-0.7627625854623694,-5,0,2,1.6942241290134936,0.03762990294987967,6.969091446501004
907,8,1999,1986,-0.3459540349406222,13,14,2,1.3655921996836782,1.728186247810576,40.74782441255363
908,9,1999,1998,-0.022793008177748902,1,2,2,1.0162343344136036,-0.17999330187447973,14.813448024361374
909,10,1999,1986,0.12166972466134592,13,14,2,1.3094589476837406,0.020969263780213687,39.4520979361253
910,11,1999,1998,-0.12061802892816494,1,2,2,1.2838080845187578,0.6152943216244674,15.77848437721506
911,12,1999,1998,0.1760276982571484,1,2,2,1.5681777917695552,-0.7342818100346248,15.00992367999208
912,13,1999,1986,-0.625769712095222,13,14,2,2.5328217099506447,3.484096733380456,43.39114873123587
913,14,1999,1986,0.7218823020366297,13,14,2,2.084240010889248,1.870507208354516,42.67662952128039
914,15,1999,1998,-0.0410755891962844,1,2,2,3.68205206571262,-0.4806483025539511,17.160328173962384
915,16,1999,1992,0.5586479157940638,7,8,2,4.687246155335927,0.08861475261137186,31.334508823741363
916,17,1999,2004,0.17136267318885207,-5,0,2,2.819946758629957,-0.5929442066135883,8.398365225205222
917,18,1999,1986,0.22837660957689196,13,14,2,3.839404500535377,1.0604980779782502,43.12827918809052
918,19,1999,2004,0.28488364011610195,-5,0,2,4.299685110302933,0.6168337755299542,11.201402525948989
919,20,1999,1992,0.22385428000865748,7,8,2,4.472002270919274,0.8864161697440464,31.58227272067198
920,21,1999,1992,0.32136137993377195,7,8,2,4.275955267916087,-0.031631738908527995,30.56568490894133
921,22,1999,1992,0.6645762650662157,7,8,2,5.142682418359723,2.590440685155783,34.397699368581726
922,23,1999,1986,0.09826058485073506,13,14,2,5.082248952680657,1.3493083315202228,44.52981786905161
923,24,1999,1992,0.35450187879425615,7,8,2,3.562337577672702,1.4688396759688969,31.385679132435854
924,25,1999,1986,-0.04486784714361336,13,14,2,5.869156064389273,0.6917734925552408,44.5160617098009
925,26,1999,1992,0.7200586077247364,7,8,2,6.0872908372667425,1.0631156277445235,33.870465072736
926,27,1999,2004,-0.33819615102963485,-5,0,2,4.636713895821419,-0.1888900088568048,10.109627735934978
927,28,1999,2004,0.9004702164554078,-5,0,2,5.637937835447602,-2.389649292096153,10.148758759806856
928,29,1999,1998,-0.020078975322171705,1,2,2,6.483328992811069,2.11527511046064,22.57852512794954
929,30,1999,2004,-0.7153875510590241,-5,0,2,5.790686180420638,0.7906444609225471,11.865943090284162
930,31,1999,1998,0.06405220745539464,1,2,2,7.272978047766012,-0.2971953161459876,21.03983493907542
931,32,1999,2004,-0.3405258287374404,-5,0,2,8.763872494619362,-1.6022697404558555,12.821076925426066
932,33,1999,1986,0.42032177449436203,13,14,2,5.8140139673650175,1.647561613803552,45.88189735566293
933,34,1999,2004,-0.32631198965119546,-5,0,2,5.418955396846225,-0.4133023005856034,10.679341106609426
934,35,1999,1998,-0.22309171660738986,1,2,2,7.303818595604875,0.45566894856322937,21.536395827560714
935,36,1999,1998,-0.9447703654727655,1,2,2,7.921562505126143,0.2915773961940896,21.26836953584747
936,37,1999,1992,-0.22615315962453836,7,8,2,7.169133626155231,1.2062409893059263,34.149221455836624
937,38,1999,1986,-1.2119396633144783,13,14,2,9.053260663321034,2.7473056993918066,48.58862669939836
938,39,1999,2004,-0.7919514117428617,-5,0,2,6.461394200276751,0.0681032051286461,11.737545993662536
939,40,1999,1992,0.3802073280721487,7,8,2,8.692918623031611,-0.3496554989099411,34.72347045219382
940,41,1999,2004,0.3929000793254161,-5,0,2,7.594139179241106,0.862562852712452,14.849602111278974
941,42,1999,2004,0.21272878089248237,-5,0,2,10.119377906207298,1.1406145634882874,17.472721250588066
942,43,1999,1992,-0.4834880715646065,7,8,2,10.592515353168118,3.852056734512085,39.96108401611559
943,44,1999,1992,-0.023855678070989927,7,8,2,8.033343412216652,-0.4234940332395979,33.585993700906066
944,45,1999,1992,-0.0018012695452842022,7,8,2,8.45044286409142,0.9428820131502751,35.39152360769641
945,46,1999,1992,-0.5791823445962714,7,8,2,10.059587886979802,-1.382098703188987,34.09830683919454
946,47,1999,1992,0.7516991508835753,7,8,2,9.012869350210487,1.2531491563792092,37.01771765747327
947,48,1999,2004,0.4386811452878357,-5,0,2,9.55458878206776,-1.0482002981667726,14.945069629188824
948,49,1999,1992,-0.11048208691483197,7,8,2,9.82538842054241,2.623445794824953,38.33835212845253
949,50,1999,1986,0.01344291949726539,13,14,2,8.080326843802343,0.5253850299814181,46.61915479328103
950,1,2000,1998,0.10419140397377624,2,3,2,0.18616225390576277,-1.4891830379672617,13.801170619912277
951,2,2000,1992,-1.0208674342121453,8,9,2,-0.2897277740641738,0.3287362592974804,26.01814105102116
952,3,2000,1998,-0.12358869126029846,2,3,2,0.10687717760022797,-1.7754877712171375,13.207800715122792
953,4,2000,2004,-0.3409921239988993,-4,0,2,2.2436320034688144,0.35109945450731006,8.253739333977226
954,5,2000,1998,-0.5008100049474578,2,3,2,-0.2565068942792563,-1.8650830462563206,12.377600054516966
955,6,2000,2004,-0.14055014644297745,-4,0,2,2.013205186747977,-0.37154241881684114,7.501112621488159
956,7,2000,2004,0.8988432634247613,-4,0,2,1.1210370696681915,-2.4778118198561967,5.542068513236756
957,8,2000,1986,0.3204214306335049,14,15,2,1.3202398315041657,1.079702195463358,41.720363457601024
958,9,2000,1998,-0.2855894948913984,2,3,2,2.5903718960517113,1.843378155804534,19.148160556964847
959,10,2000,1986,0.2862913906780793,14,15,2,2.3400512945688905,1.760647891435795,43.38699057668276
960,11,2000,1998,0.6996777182930011,2,3,2,2.7706129972195312,-0.663493604964934,17.8067971105476
961,12,2000,1998,0.4623168414563844,2,3,2,3.368184660532861,0.16879651106091603,18.99929801305016
962,13,2000,1986,0.029815184960087063,14,15,2,2.2686916168166773,1.4180168720444468,42.716523673821214
963,14,2000,1986,-0.32346838885278695,14,15,2,2.1877632654922494,1.8726303458434057,42.73692522248287
964,15,2000,1998,0.34911165680679496,2,3,2,1.914849473442202,-1.1668583632808265,16.09710276696817
965,16,2000,1992,0.1967426927108748,8,9,2,2.374589470021045,1.3925672738473307,30.96389943657925
966,17,2000,2004,0.44759661001386614,-4,0,2,6.349094425308725,-3.104391631602775,9.692299403719815
967,18,2000,1986,0.31758590084098476,14,15,2,4.844679580736787,0.7701154476361898,44.93238092921396
968,19,2000,2004,0.5247763576596676,-4,0,2,2.4489256337919785,-0.8882738424515446,8.085428149000101
969,20,2000,1992,-0.267617605780284,8,9,2,2.67754204325643,1.4333268260712386,30.843251263547383
970,21,2000,1992,0.6586970328171629,8,9,2,4.681866061718492,0.8226308526768692,33.16319394721252
971,22,2000,1992,0.09879980234619982,8,9,2,4.947264797377967,-0.6055630538562866,31.440501545867882
972,23,2000,1986,1.0376304363126327,14,15,2,5.148883835317364,0.415006874182985,45.60152114581298
973,24,2000,1992,-0.34459390904478393,8,9,2,4.545044206446302,0.9986800095474069,32.19913030694892
974,25,2000,1986,0.8679819015826247,14,15,2,4.8745457399970995,1.320932658135444,46.06346029971517
975,26,2000,1992,0.0989553917313239,8,9,2,5.527879524159357,0.2208758903642536,32.84771080625494
976,27,2000,2004,-0.3257090018072242,-4,0,2,5.485893006293331,-0.8808337895119793,10.279350214974126
977,28,2000,2004,-0.24194291702716078,-4,0,2,3.3806996272524645,0.296167997159289,9.434924707384592
978,29,2000,1998,-0.16017365409716008,2,3,2,5.570200369424806,-0.31769257286921465,20.09233414245843
979,30,2000,2004,0.2120829732009582,-4,0,2,5.148593565739686,-0.48809124402907333,10.872585294911572
980,31,2000,1998,0.2614177440177498,2,3,2,6.3752114189085125,2.369936588080543,24.006565751006804
981,32,2000,2004,-0.2868500019692895,-4,0,2,9.38525900260341,-1.8236826368839232,13.274726363750197
982,33,2000,1986,-0.01217729613049142,14,15,2,6.967481665474304,-0.4518427315746585,45.50346163776915
983,34,2000,2004,1.0711351793059318,-4,0,2,6.486470313827602,0.3835896647986067,13.94119515793214
984,35,2000,1998,0.8637715850503557,2,3,2,7.921801501977252,-0.4786430612941032,23.306930025733507
985,36,2000,1998,0.21816183483701604,2,3,2,7.682687887209213,-0.11823752774262025,22.78261219430361
986,37,2000,1992,0.019001739084100144,8,9,2,7.820094490451842,0.018843621868885885,34.85793985140482
987,38,2000,1986,0.06001566335913065,14,15,2,8.206850593215671,1.1401998592324876,48.40706611580729
988,39,2000,2004,0.3067589863652083,-4,0,2,9.856543564829542,1.1985381120963412,17.36184066329109
989,40,2000,1992,-0.5113962825992028,8,9,2,6.869111564674085,1.6021284586181195,34.959843740693
990,41,2000,2004,-0.12868826871167255,-4,0,2,8.673632076811455,0.4622235118869771,15.00716731998676
991,42,2000,2004,-0.8342920369387947,-4,0,2,7.473618870018462,-1.8162270557926457,10.823099777287021
992,43,2000,1992,0.19961156130263963,8,9,2,9.155512646342247,-0.3511537365528692,36.00397047109202
993,44,2000,1992,0.3235979698513705,8,9,2,7.881313488513906,-2.039078659485427,33.16583279887985
994,45,2000,1992,-0.241593231149687,8,9,2,8.582633186394915,-0.009380821082753954,35.33165913416248
995,46,2000,1992,0.7869933816450164,8,9,2,8.904910085762094,1.7567031863856584,38.448606653792766
996,47,2000,1992,-0.6128828315011706,8,9,2,10.375816719344709,1.3169465157483708,38.07988040359191
997,48,2000,2004,-0.7321874401049101,-4,0,2,10.518454443942414,-0.621513262952124,15.164753740885379
998,49,2000,1992,0.11222590927998602,8,9,2,8.554282623553616,0.777699716281947,36.44420824911555
999,50,2000,1986,0.5235491513060773,14,15,2,10.054934110999849,0.7111144574245946,50.28959771973052
1000,1,2001,1998,0.8419638457289343,3,4,2,-0.5095798547491726,0.5047588824017842,16.837142873381545
1001,2,2001,1992,-0.22944213143447,9,10,2,-0.8585049106753345,1.6658782794806148,28.577931237370812
1002,3,2001,1998,0.5393404167156478,3,4,2,0.38298294957562956,-1.3158867874104727,15.606436578880805
1003,4,2001,2004,-0.019254234750353604,-3,0,2,0.4915172115441803,-0.00035231216265191323,6.471910664631174
1004,5,2001,1998,-0.08631364997040981,3,4,2,3.4267164863455224,1.2324348709546673,20.57283770732978
1005,6,2001,2004,0.4418299687433362,-3,0,2,1.632959825360696,-0.7151002889633696,7.359689505140663
1006,7,2001,2004,0.3261614392067098,-3,0,2,0.022382499245762633,0.4007006121205836,6.7492445505730565
1007,8,2001,1986,-0.7881960784921247,15,16,2,1.035225995829058,4.314654444472553,44.56168436180948
1008,9,2001,1998,0.7382701748629479,3,4,2,2.8213832954293983,0.19565720701310813,19.755310677305456
1009,10,2001,1986,0.6900456770737258,15,16,2,4.088442772869925,1.8933070500053235,46.67179549994897
1010,11,2001,1998,-0.3127813507547647,3,4,2,0.6140166877620419,-0.4380570836613915,15.863178253345886
1011,12,2001,1998,0.19790176671870452,3,4,2,0.5200756148609549,0.4812511626020505,17.199228544181707
1012,13,2001,1986,0.2470150931413694,15,16,2,4.4709651753717825,1.9602716249823038,46.67825189349546
1013,14,2001,1986,0.13033688291195356,15,16,2,3.1896141773709035,1.694842340270138,45.014793400552996
1014,15,2001,1998,-0.27515257692271006,3,4,2,2.1317072681236335,-0.7196953197088567,17.136859371492065
1015,16,2001,1992,-0.3358116839690258,9,10,2,3.7346290861224354,1.1063617713254508,32.505179173478865
1016,17,2001,2004,-0.012777035495722639,-3,0,2,0.7642522609831222,1.1621959387176368,7.913671164205036
1017,18,2001,1986,0.5863645096296823,15,16,2,3.603375506597161,1.9486357645145274,46.13837578074137
1018,19,2001,2004,0.27180007729721617,-3,0,2,4.127821172843085,0.661987189071841,11.061608439212142
1019,20,2001,1992,-0.18530716604305297,9,10,2,4.92427013953783,0.6629880299873723,33.401951003482154
1020,21,2001,1992,0.38584935532417236,9,10,2,3.1861040477074623,1.6499002394237106,33.22185364245534
1021,22,2001,1992,-1.4242713103150377,9,10,2,4.4856871614033595,1.179267838216526,32.240683689304845
1022,23,2001,1986,0.5743828501860517,15,16,2,3.6745753739404123,0.549089270312768,44.79804749443923
1023,24,2001,1992,-0.8698568893890498,9,10,2,5.055383755674317,1.2185210047988746,33.404047871084146
1024,25,2001,1986,-0.18122047070156608,15,16,2,4.104653677636976,0.5083033365596895,44.431736543495106
1025,26,2001,1992,-0.5598349473130719,9,10,2,4.79189916083978,0.2671197251152081,32.49918393864192
1026,27,2001,2004,-0.6473407378604529,-3,0,2,4.404184605209771,-0.11067169270762592,9.646172174641691
1027,28,2001,2004,0.5804133936892597,-3,0,2,6.251136241823657,-0.0027557266198759978,12.82879390889304
1028,29,2001,1998,-0.23385060065594568,3,4,2,6.658451116656665,-0.889232465077129,21.53536805092359
1029,30,2001,2004,0.1732519408653579,-3,0,2,5.765379430042586,0.7539857711828761,12.69261714209082
1030,31,2001,1998,-0.023460289439592035,3,4,2,6.238237994960029,0.872006278300473,23.086783983820908
1031,32,2001,2004,0.23852041361156073,-3,0,2,4.9514085853664564,-1.0047284356108839,10.185200563367133
1032,33,2001,1986,0.03841094553012768,15,16,2,6.300323351993213,-0.03758479644917534,46.301149501074164
1033,34,2001,2004,-0.6414961120942848,-3,0,2,6.749795382958255,-0.44490457908143133,11.663394691782539
1034,35,2001,1998,0.49813340972357,3,4,2,9.620793091029975,-0.14594371386116012,25.972982786892388
1035,36,2001,1998,-0.24687829158065625,3,4,2,6.088032974225836,0.4131404570530228,22.2542951396982
1036,37,2001,1992,-0.7782909493298755,9,10,2,8.864177238752438,0.5368833388444335,36.622769628266994
1037,38,2001,1986,-0.21405758048295626,15,16,2,8.596858773465808,-0.5074568607450098,47.875344332237844
1038,39,2001,2004,0.7503798953171554,-3,0,2,8.080636404490136,-0.6883469383011585,14.142669361506133
1039,40,2001,1992,0.42511087105674644,9,10,2,9.758620484195134,0.5943808889316871,38.77811224418357
1040,41,2001,2004,-0.1743260672039296,-3,0,2,8.572105472606863,0.3336610247740587,14.731440430176992
1041,42,2001,2004,-0.1746288521592144,-3,0,2,8.78915919566793,-0.9981996746110497,13.616330668897666
1042,43,2001,1992,-0.1608175256086913,9,10,2,8.546879346982454,2.578674673372566,38.964736494746326
1043,44,2001,1992,1.0383739917804204,9,10,2,10.023568882418628,-1.011640550651757,38.05030232354729
1044,45,2001,1992,0.19096772611577667,9,10,2,10.096469233810884,2.2111674978026246,40.498604457729286
1045,46,2001,1992,0.21502082359553482,9,10,2,8.574322712503786,0.6756810291218952,37.46502456522121
1046,47,2001,1992,0.5151417270159211,9,10,2,8.080752805401232,1.7595848723435563,38.35547940476071
1047,48,2001,2004,0.11939457951325676,-3,0,2,9.397019362604343,-0.22019851594126694,15.296215426176333
1048,49,2001,1992,-0.12952107291035156,9,10,2,8.999961435602355,2.0395555360254694,38.909995898717476
1049,50,2001,1986,-0.09817492454248913,15,16,2,9.936475425384645,1.1126380354471888,50.95093853628934
1050,1,2002,1998,-0.035800629707031975,4,5,2,1.4374381346841392,-0.6986204251778122,17.703017079799295
1051,2,2002,1992,-0.018611118254920796,10,11,2,-0.05730165508678997,2.420504287271063,31.344591513929352
1052,3,2002,1998,0.3638147718184899,4,5,2,0.557176618688425,0.28651935411785884,18.207510744624773
1053,4,2002,2004,0.025972942903649716,-2,0,2,0.8580227348083953,0.021558473624210595,6.905554151336256
1054,5,2002,1998,0.3663200386077896,4,5,2,1.8484308822052846,1.634751914044795,20.84950283485787
1055,6,2002,2004,-0.04035829005429116,-2,0,2,-1.0468893339846053,-1.2319552420944349,3.680797133866669
1056,7,2002,2004,0.039317595158045296,-2,0,2,0.7932997052347032,0.3954908976392573,7.228108198032006
1057,8,2002,1986,-0.9991003422660538,16,17,2,1.8112836922794728,1.0101052435371092,42.822288593550525
1058,9,2002,1998,0.4581638373512407,4,5,2,3.0000789564268615,0.2678306443556282,20.72607343813373
1059,10,2002,1986,0.17324423794899635,16,17,2,1.508097552493795,1.6722789653842889,44.35362075582708
1060,11,2002,1998,0.4990050549298261,4,5,2,0.3234472939581261,-1.100221861446936,16.722230487441017
1061,12,2002,1998,-1.4481276890968446,4,5,2,3.019711445966136,-0.37883704282043473,18.19274671404886
1062,13,2002,1986,1.0441873523903638,16,17,2,1.9646376111743709,2.9510728924131393,46.95989785597787
1063,14,2002,1986,-0.06979481407758688,16,17,2,1.6103333409096385,2.4861911885847956,45.02672971541685
1064,15,2002,1998,0.5540914083687583,4,5,2,2.3756546102867757,0.33736042267276517,20.267106441328302
1065,16,2002,1992,-0.5199529635627654,10,11,2,3.0154746423441505,1.2431234585128932,32.73864513729428
1066,17,2002,2004,0.30638695253128484,-2,0,2,2.7952553354617873,-0.49424250563645766,8.607399782356614
1067,18,2002,1986,-0.5267077815868281,16,17,2,1.394433942900931,2.956583385827982,44.824309547142086
1068,19,2002,2004,-0.31188448034790256,-2,0,2,4.697066196887132,-0.4003525777941639,9.984829138745065
1069,20,2002,1992,0.9570156769333931,10,11,2,5.274875041278722,1.231842092134848,36.46373281034696
1070,21,2002,1992,-0.09534120038167329,10,11,2,4.851521991339506,2.146030144142065,35.9022109350999
1071,22,2002,1992,0.10871643658986144,10,11,2,3.262314329575184,0.22262851515409343,32.59365928131914
